"","visitor_id","num_sessions","test_groups","session_id","device_class","params","days","city","country","price","tenant_fee","landlord_fee","total_paid","currency","test_status","instant_booking","user_verified","total_paid.EUR"
"53","5d9e866dde0b99a83e5a9029d0a635bc9f2d194e",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","390e4e53b2da7f5e7b537c6d16a3475bdbf741b8","desktop","{""event_content"":{},""page"":{""request_id"":""5fd13bac1a35f06b75f8"",""apartment_id"":""98047fafb3aef18c2c01"",""start"":""2021-07-15"",""end"":""2021-08-14"",",30,"Cologne","DE",891,0,106.92,891,"EUR","control","Not_instant","Verified",891
"54","60eb850edc07beb74337a4a2c1e4d29085d6ebd3",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","60eb850edc07beb74337a4a2c1e4d29085d6ebd3","desktop","{""event_content"":{""hotjar_id"":""972ef119""},""page"":{""request_id"":""dec83d2ef0686fd7b288"",""apartment_id"":""a83f125570b922bd1759"",""start"":""2021-07-24"",""end"":""2021-10-23"",",91,"Bonn","DE",1700,0,612,5100,"EUR","control","Instant","Verified",5100
"55","6166d430a4933588be0f01e18a208d441d2d5ec6",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","6166d430a4933588be0f01e18a208d441d2d5ec6","desktop","{""event_content"":{""hotjar_id"":""814e4f23""},""page"":{""request_id"":""14a812222dc127237d46"",""apartment_id"":""1e134b11f7f88ced874e"",""start"":""2021-07-28"",""end"":""2021-10-31"",",95,"Ostfildern","DE",1336,236,413.0328,3441.94,"EUR","control","Not_instant","Verified",3441.94
"56","639de0e98675ec9c159df53d5a975d04486c3037",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","f2b34917f79cd0d9a1a24e39cde8617224c2f717","phone","{""event_content"":{},""page"":{""request_id"":""7147e2f8d06cdcb25327"",""apartment_id"":""b6fe540d5843f1aa6eaf"",""start"":""2021-08-20"",""end"":""2021-12-19"",",121,"Paris","FR",1550,0,744,6200,"EUR","control","Not_instant","Verified",6200
"57","6557073884ea0c3563249305f5c9d97a10f9803f",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","40697b3ee81d66e06da9906704114c29794e102a","phone","{""event_content"":{},""page"":{""request_id"":""817d6fa6efc26b72551b"",""apartment_id"":""44cb3141e01449b35b5c"",""start"":""2021-08-01"",""end"":""2022-01-31"",",183,"Berlin","DE",1210,0,871.2,7260,"EUR","control","Not_instant","Verified",7260
"58","656e64178bf825833c57be969cce7bd82d49d8a4",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","656e64178bf825833c57be969cce7bd82d49d8a4","phone","{""event_content"":{""request_id"":""2b63fc115be056064da4"",""request_status"":""finished""},""page"":{""request_id"":""2b63fc115be056064da4"",""apartment_id"":""1b06432a7c0527a2a8af"",""start"":""2021-08-01"",""end"":""2021-08-31"",",30,"Berlin","DE",749,0,89.88,749,"EUR","control","Instant","Not_verified",749
"59","666e9574334ec769f168d2976604bd1b28ac7c0e",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","666e9574334ec769f168d2976604bd1b28ac7c0e","desktop","{""event_content"":{},""page"":{""request_id"":""ccf2d7c5f2f8c9bc86e6"",""apartment_id"":""eb75a5c242d87752190a"",""start"":""2021-07-16"",""end"":""2021-08-31"",",46,"Barcelona","ES",2584.97,174.97,433.8,3615,"EUR","control","Not_instant","Verified",3615
"60","66a15bbf18d9545549f3fbdec66a14a4a46d94ab",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","497a3f27627a552c868c186e6a54482a673c6ea1","desktop","{""event_content"":{},""page"":{""request_id"":""854e73d5929f29598692"",""apartment_id"":""4a469919163200e83431"",""start"":""2021-08-02"",""end"":""2021-11-30"",",120,"Berlin","DE",890,0,423.7548,3531.29,"EUR","test","Not_instant","Verified",3531.29
"61","66fa9b4881c31251091d1fa913a05ddab205fddb",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","dc6556f4da28bef1d58e018bfb7a4d11c6cb9692","desktop","{""event_content"":{},""page"":{""request_id"":""7b612c69a97943d260fc"",""apartment_id"":""M8Y7zPgDfJD49XajD"",""start"":""2021-08-08"",""end"":""2021-09-07"",",30,"Essen","DE",1300,0,156,1300,"EUR","control","Not_instant","Verified",1300
"62","671aa1c787247b36ad4f87d9b5b89854c2a83562",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","4f1ab67d14058d6df6c689ee1423486fce588bbe","desktop","{""event_content"":{""hotjar_id"":""87b50948"",""path"":""/request/bb724146ed40d92415f5/success""},""page"":{""request_id"":""bb724146ed40d92415f5"",""apartment_id"":""8731cc6e5b21cfd31a6f"",""start"":""2021-08-01"",""end"":""2022-01-31"",",183,"Berlin","DE",1430,0,1029.6,8580,"EUR","control","Not_instant","Verified",8580
"63","6838fb8e1c566a88b498b607bc0fd1df3256764c",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","6838fb8e1c566a88b498b607bc0fd1df3256764c","desktop","{""event_content"":{},""page"":{""request_id"":""91542669c3287fbf34aa"",""apartment_id"":""b64b78c8559db5ab4d96"",""start"":""2022-06-01"",""end"":""2022-07-04"",",33,"Barcelona","ES",1430.1,74.1,183.7164,1530.97,"EUR","test","Not_instant","Verified",1530.97
"64","69ca0cd9dc0fdf98c56106dbe3434195b9c90788",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","370c4e09cbfa374d0259e647c66322faf9e7c7d7","desktop","{""event_content"":{},""page"":{""request_id"":""5e16c394fdbd693ba7b7"",""apartment_id"":""50cea7e1cce068deb82d"",""start"":""2021-09-09"",""end"":""2021-11-08"",",60,"London","GB",1780.61,0,427.3464,3561.22,"GBP","control","Not_instant","Verified",4202.2396
"65","6c278d09bb3b04622da8fad2b1b267cdeb7b0b62",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","b3b1b11109a3b044ff15da723ff0b61ba6ef6777","desktop","{""event_content"":{},""page"":{""request_id"":""c5e00069e5130544a331"",""apartment_id"":""7ad340866abb13b4889d"",""start"":""2021-07-31"",""end"":""2021-09-02"",",33,"Barcelona","ES",1263.7,63.7,157.9356,1316.13,"EUR","control","Instant","Verified",1316.13
"66","6c59620f5d2d864b5e03f3f82f2f177fb4ffd5d4",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","6c59620f5d2d864b5e03f3f82f2f177fb4ffd5d4","phone","{""event_content"":{""hotjar_id"":""5d711c94""},""page"":{""request_id"":""3c2a36c9bd8bf183d80f"",""apartment_id"":""e2b7e336c340c1129b2b"",""start"":""2021-09-01"",""end"":""2022-02-28"",",180,"Cologne","DE",972,0,699.84,5832,"EUR","control","Instant","Verified",5832
"67","6df3495bf85c0d6f6bc32777a71efe7623832070",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","6df3495bf85c0d6f6bc32777a71efe7623832070","desktop","{""event_content"":{},""page"":{""request_id"":""b4b563e9d3f8ee0b9bce"",""apartment_id"":""62139221c745f1b220f6"",""start"":""2021-08-02"",""end"":""2021-12-20"",",140,"Brunswick","DE",1090,0,603.3672,5028.06,"EUR","control","Instant","Not_verified",5028.06
"68","7081ab53a159e93e08284fc34637be4956ad0a7d",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","06c18d50b1e893d25b9352198ad547ac8bbaf3f3","desktop","{""event_content"":{""hotjar_id"":""4850c86b""},""page"":{""request_id"":""a7f786b87586417390d3"",""apartment_id"":""e4ba5c994c959ea7d009"",""start"":""2021-07-20"",""end"":""2021-08-20"",",31,"Utrecht","NL",1400,0,173.4192,1445.16,"EUR","control","Not_instant","Verified",1445.16
"69","73f97ee3fc7c6aa4ebc7334baa959e09f55dfce9",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","7f05e47c49f68351b5190b4f153b7956e27cf88d","phone","{""event_content"":{},""page"":{""request_id"":""4a6c0f927b469f9a09e8"",""apartment_id"":""d06d25277222dafde642"",""start"":""2021-08-02"",""end"":""2021-09-02"",",31,"Frankfurt","DE",900,0,111.7164,930.97,"EUR","test","Not_instant","Verified",930.97
"70","74d523f4925b552004af723319a3213ff2aa9825",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","74d523f4925b552004af723319a3213ff2aa9825","desktop","{""event_content"":{},""page"":{""request_id"":""f6f25d6988fc23506263"",""apartment_id"":""7rqjn7tDNow4b26b7"",""start"":""2020-02-01"",""end"":""2020-04-30"",",89,"Nuremberg","DE",980,0,352.8,2940,"EUR","control","Not_instant","Verified",2940
"71","7604d8a00c5395080b13f05d822a551e1feef467",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","e1a2e196fd5de7f6c7df86856af1a5d4ebc2315d","desktop","{""event_content"":{},""page"":{""request_id"":""d97387cb65a343e1e867"",""apartment_id"":""QbdnyHxWNy5RxGa3F"",""start"":""2021-08-15"",""end"":""2022-08-31"",",381,"Berlin","DE",2167,767,2108.1288,17567.74,"EUR","test","Not_instant","Verified",17567.74
"72","7807a2dc99164ac114a44f5e14a682f134caf154",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","f81b8c7e8a6448eecdcb4d25d2782675047567ae","phone","{""event_content"":{""hotjar_id"":""67c7c07c""},""page"":{""request_id"":""df8af68d63c0d40f2d78"",""apartment_id"":""368a19baf27a18c6eb49"",""start"":""2021-07-15"",""end"":""2021-08-31"",",47,"Mainz","DE",810,0,150.5028,1254.19,"EUR","test","Not_instant","Verified",1254.19
"73","7b69287eef94393b0038f0eaf910db7e0a3d85c0",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","172fc3b57797e315a179cd17daf65e9da97a56ed","desktop","{""event_content"":{""hotjar_id"":""73d69e52"",""path"":""/request/7e303cd934fb4524dfc2/success""},""page"":{""request_id"":""7e303cd934fb4524dfc2"",""apartment_id"":""22a50e0c9c21a6badf28"",""start"":""2021-08-01"",""end"":""2021-12-31"",",152,"Berlin","DE",1320,0,792,6600,"EUR","test","Not_instant","Verified",6600
"74","7ebeed6a6febe077be45e6ecbabecddd5e48feea",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","0dffda4de15b96c4255b85d5697074d6acbf99ae","desktop","{""event_content"":{},""page"":{""request_id"":""926bd98508a6ac14405a"",""apartment_id"":""3a93bcfd830fb1e20501"",""start"":""2021-07-16"",""end"":""2021-08-15"",",30,"Badhoevedorp","NL",2567.47,0,308.0964,2567.47,"EUR","test","Instant","Verified",2567.47
"75","7f84d67e76d2683f1f85cdcc0314f100b049ddf1",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","ed255a02a7b372972eb8db9342f587818de4713f","desktop","{""event_content"":{},""page"":{""request_id"":""4747a1de0680af99091b"",""apartment_id"":""1b953663d436729223d8"",""start"":""2021-08-31"",""end"":""2021-10-03"",",33,"Madrid","ES",2742.08,142.08,352.2576,2935.48,"EUR","test","Instant","Not_verified",2935.48
"76","822a702ff8c9af04ab7fb33eda820eae13ae7436",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","bbb6bc6c778d39e613282009b74f40a5c32d1de9","desktop","{""event_content"":{},""page"":{""request_id"":""877bc046cbd5d4819f47"",""apartment_id"":""c68845536d1fa9147f56"",""start"":""2021-09-20"",""end"":""2021-10-22"",",32,"London","GB",2220,0,286.7376,2389.48,"GBP","control","Not_instant","Verified",2819.5864
"77","859feb73f9b848e80230669a3be8182a0a253ec9",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","d1d0f0d3fb4464bc6f24ffcbad057cde33c8dbb8","desktop","{""event_content"":{""hotjar_id"":""a8c277b7""},""page"":{""request_id"":""723d7727fb0d81f3f761"",""apartment_id"":""1791876f9bac4e16e77f"",""start"":""2021-07-31"",""end"":""2021-08-30"",",30,"Amstelveen","NL",1520.55,0,182.466,1520.55,"EUR","control","Instant","Verified",1520.55
"78","869a07a59f9d2497c140ed272e4f370dcacb1c54",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","869a07a59f9d2497c140ed272e4f370dcacb1c54","desktop","{""event_content"":{""hotjar_id"":""4d52d644""},""page"":{""request_id"":""b3c7f46454c3d9e2ced1"",""apartment_id"":""456742733c1e6dcd7733"",""start"":""2021-09-30"",""end"":""2021-11-02"",",33,"Madrid","ES",1026.91,51.91,128.7,1072.5,"EUR","test","Instant","Verified",1072.5
"79","8709921d138a96962c536f4e5019f4c9febfdc9d",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","d864e63b2d77da007e51839811a3029551e937a4","desktop","{""event_content"":{},""page"":{""request_id"":""ad111ceacea456f1e0ce"",""apartment_id"":""daf66b4d7245ae1fca0c"",""start"":""2021-08-14"",""end"":""2021-09-13"",",30,"Manchester","GB",1129.32,59,128.4384,1070.32,"GBP","test","Not_instant","Verified",1262.9776
"80","8727bf0243f4930582691042ce67da7d2ee72a64",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","8727bf0243f4930582691042ce67da7d2ee72a64","desktop","{""event_content"":{},""page"":{""request_id"":""f237e61025caa1bb82cc"",""apartment_id"":""10ef29c2a46b4703b12d"",""start"":""2022-05-01"",""end"":""2022-06-01"",",31,"Warrington","GB",1729,0,214.3956,1786.63,"GBP","test","Not_instant","Verified",2108.2234
"81","8a1d8e1e3ccd5282d419933723c6a4353eab061d",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","8a1d8e1e3ccd5282d419933723c6a4353eab061d","phone","{""event_content"":{},""page"":{""request_id"":""4af552395bb207054cc7"",""apartment_id"":""ovTmyKur2S8qrMuSg"",""start"":""2021-07-20"",""end"":""2021-08-31"",",42,"Nuremberg","DE",756.98,0,126,1050,"EUR","control","Instant","Not_verified",1050
"82","8a371ab412fda79fec5d2e0a90206c298a64580f",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","3f14ab09d0ed463d4d0c3bf5c81e72dadc428c44","desktop","{""event_content"":{},""page"":{""request_id"":""698d72d1edb805a1d42a"",""apartment_id"":""c9326ec3c3501e8aab13"",""start"":""2021-07-16"",""end"":""2021-08-16"",",31,"Berlin","DE",1299,0,160.908,1340.9,"EUR","test","Not_instant","Verified",1340.9
"83","8e5833c28970d14baee2e46d3b9513acc0024249",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","2663f8e032f8cfb4a7527e0bd91ba34ebb36f7fe","phone","{""event_content"":{""hotjar_id"":""49e790f9""},""page"":{""request_id"":""4d70c0c4d47689ebc9b4"",""apartment_id"":""35e8c1e79866dfadc5af"",""start"":""2021-07-21"",""end"":""2021-08-23"",",33,"Madrid","ES",1390.07,70.07,173.7288,1447.74,"EUR","control","Not_instant","Verified",1447.74
"84","8e7b66b651ab996c4fc594e41a32446a88792a48",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","8e7b66b651ab996c4fc594e41a32446a88792a48","desktop","{""event_content"":{},""page"":{""request_id"":""29f5a54540e306ab10a3"",""apartment_id"":""828b967a1ecbc9649a40"",""start"":""2021-07-26"",""end"":""2021-08-31"",",36,"Newcastle upon Tyne","GB",592.44,0,84.8532,707.11,"GBP","control","Instant","Verified",834.3898
"85","914f813e620894dea46e0c8dacfe31222ebeeea4",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","914f813e620894dea46e0c8dacfe31222ebeeea4","desktop","{""event_content"":{},""page"":{""request_id"":""3578126ed2dbab15b0bf"",""apartment_id"":""9fvuYk8jfBDjNYn6z"",""start"":""2021-07-15"",""end"":""2021-08-14"",",30,"Frankfurt","DE",1900,0,228,1900,"EUR","test","Instant","Verified",1900
"86","918d5e38024fb249c4471e2ab432d9fbe14835ab",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","918d5e38024fb249c4471e2ab432d9fbe14835ab","phone","{""event_content"":{},""page"":{""request_id"":""c2d368bdae99e3383b16"",""apartment_id"":""daf66b4d7245ae1fca0c"",""start"":""2021-08-01"",""end"":""2021-09-13"",",43,"Manchester","GB",1085,0,184.8,1540,"GBP","test","Not_instant","Verified",1817.2
"87","934aa7f7197a1a4a4f65679edc2dd5de41c50936",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","b1edc8c352210d8bad1d33590817c1f8b00e7bdc","phone","{""event_content"":{},""page"":{""request_id"":""635f891af405f2e927c4"",""apartment_id"":""97787a1c36fa40aa5987"",""start"":""2021-08-15"",""end"":""2022-01-31"",",169,"Lyon","FR",800,0,532.6452,4438.71,"EUR","control","Not_instant","Verified",4438.71
"88","94773fbce3775c96dc4cf71d877b44eb0dc9c7d7",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","0071773762f71c387fdacbedfcb2f318dcd1083e","phone","{""event_content"":{},""page"":{""request_id"":""4521ab0fec0916562ceb"",""apartment_id"":""6763325af0b1426a5a9a"",""start"":""2021-08-26"",""end"":""2021-12-15"",",111,"London","GB",2587.33,0,1141.7652,9514.71,"GBP","test","Not_instant","Verified",11227.3578
"89","94fb4eabea0bf7995cbbd8c7161c6b59111a2759",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","94fb4eabea0bf7995cbbd8c7161c6b59111a2759","desktop","{""event_content"":{""hotjar_id"":""7bea5155"",""path"":""/request/4383275583449167bd73/success""},""page"":{""request_id"":""4383275583449167bd73"",""apartment_id"":""d0e5859d43fb958a7cce"",""start"":""2021-09-01"",""end"":""2022-03-31"",",211,"Berlin","DE",1025,0,861,7175,"EUR","test","Not_instant","Verified",7175
"90","95526e57e4cdd812922f73d2ff1699f2680e6fd1",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","b8fef29c98b7c29b477243a9f3f9d142ad9c89b7","desktop","{""event_content"":{},""page"":{""request_id"":""c02aff453ab9fb709334"",""apartment_id"":""ZbdFnp33q4CbCTdb3"",""start"":""2021-07-18"",""end"":""2021-09-18"",",62,"Basel","CH",1350,0,332.3616,2769.68,"CHF","control","Not_instant","Verified",2603.4992
"91","95a0f9a532d2950042f2d6527feab84711338972",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","883c8793b4dfdc3579df87eda776e3673b772d99","desktop","{""event_content"":{},""page"":{""request_id"":""7147e2f8d06cdcb25327"",""apartment_id"":""b6fe540d5843f1aa6eaf"",""start"":""2021-08-20"",""end"":""2021-12-19"",",121,"Paris","FR",1550,0,744,6200,"EUR","test","Not_instant","Verified",6200
"92","9682765e48ee43e3ff68b3b1d9c857c5e0a163ce",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","52c89e197374da14bd00e37906359326760323d1","phone","{""event_content"":{},""page"":{""request_id"":""19855d4a4ae0b3e1e5a4"",""apartment_id"":""750ef138fd1e5febb9df"",""start"":""2021-08-01"",""end"":""2021-08-31"",",30,"Düsseldorf","DE",850,0,102,850,"EUR","control","Not_instant","Verified",850
"93","96b933aef3de1337acbc2f6087b10647836752cb",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","12453fd04e8bb6caea5496fafa124788d9bc9199","desktop","{""event_content"":{},""page"":{""request_id"":""1e294868dd9487f35388"",""apartment_id"":""702eea8b5cfd5b5d0c5f"",""start"":""2021-07-25"",""end"":""2021-08-27"",",33,"London","GB",2791.86,0,367.4448,3062.04,"GBP","test","Instant","Verified",3613.2072
"94","9758dd56784675ae88e4251c63cf2c7f1a44a8ea",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","9758dd56784675ae88e4251c63cf2c7f1a44a8ea","phone","{""event_content"":{""hotjar_id"":""e6bcff11"",""request_id"":""98b89af0ed8471d7c963"",""request_status"":""finished""},""page"":{""request_id"":""98b89af0ed8471d7c963"",""apartment_id"":""1b75944d1e026ed7e8e6"",""start"":""2021-07-25"",""end"":""2021-10-24"",",91,"Manchester","GB",4167,177,1436.4,11970,"GBP","test","Instant","Verified",14124.6
"95","992448b76b68078d80fd6b1bad1d73834cad5a52",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","ffb1db3196c72a4ddeec4a492dfd9184f4215e59","phone","{""event_content"":{""hotjar_id"":""88438e9d""},""page"":{""request_id"":""22025fd5fc743c8b35c6"",""apartment_id"":""5821c5261fd79e66dbd1"",""start"":""2021-09-30"",""end"":""2021-11-30"",",61,"Madrid","ES",1537.78,137.78,341.6004,2846.67,"EUR","test","Not_instant","Verified",2846.67
"96","995c3835ed3a540f636a892a68ab6e93b3426e19",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","e7625a003210bfb9dccb1c294b4eb119a463867a","phone","{""event_content"":{""hotjar_id"":""49854266"",""request_id"":""bc4f4cfd0a558c6ab4f8"",""request_status"":""finished""},""page"":{""request_id"":""bc4f4cfd0a558c6ab4f8"",""apartment_id"":""320701729b2dfa776351"",""start"":""2021-08-01"",""end"":""2021-10-31"",",91,"Raunheim","DE",1395.28,0,502.3008,4185.84,"EUR","test","Not_instant","Verified",4185.84
"97","9a8a289dc731ed0ed135a1514a5349ce436b7aa7",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","9a8a289dc731ed0ed135a1514a5349ce436b7aa7","tablet","{""event_content"":{""hotjar_id"":""448fdc0c"",""request_id"":""6e328c8bc4075cd9191c"",""request_status"":""booked""},""page"":{""request_id"":""6e328c8bc4075cd9191c"",""apartment_id"":""12175eb6260f6a2ca75d"",""start"":""2021-10-29"",""end"":""2021-12-01"",",33,"Barcelona","ES",1213.41,62.87,155.88,1299,"EUR","test","Instant","Verified",1299
"98","9b72bdf442446bb9f36192c18b1936bcb39bf577",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","9b72bdf442446bb9f36192c18b1936bcb39bf577","phone","{""event_content"":{},""page"":{""request_id"":""14a812222dc127237d46"",""apartment_id"":""1e134b11f7f88ced874e"",""start"":""2021-07-28"",""end"":""2021-10-31"",",95,"Ostfildern","DE",1336,236,413.0328,3441.94,"EUR","test","Not_instant","Verified",3441.94
"99","a28b6fbbe23a1ca1030830a09bb5b54001250a05",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","a09a932a44b2177deb781536def9445bd9b72bec","desktop","{""event_content"":{""hotjar_id"":""3f36716a"",""path"":""/request/ff18361fba600fd65e29/success""},""page"":{""request_id"":""ff18361fba600fd65e29"",""apartment_id"":""24ba5a96248e4154a0ef"",""start"":""2021-07-19"",""end"":""2021-08-18"",",30,"Utrecht","NL",1695,0,203.4,1695,"EUR","control","Not_instant","Verified",1695
"100","a86028ff9299340ed31852944ef0e82dcb68f735",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","a86028ff9299340ed31852944ef0e82dcb68f735","phone","{""event_content"":{},""page"":{""request_id"":""537f876e6c47b9d18a4d"",""apartment_id"":""6a325edb5579a1eb42a8"",""start"":""2021-07-24"",""end"":""2021-08-24"",",31,"Villejuif","FR",958.88,118,104.16,868,"EUR","test","Not_instant","Verified",868
"101","a89a28f3bb437e9a7cc1003d028bc292e858edb2",2,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","1e0be6c7b6034ebaf89d1606d50b8d9cace1b18c","phone","{""event_content"":{""hotjar_id"":""93f793c7""},""page"":{""request_id"":""a01b6f862cb8d07a75c1"",""apartment_id"":""ff5c3fc938d77dabbddf"",""start"":""2021-09-10"",""end"":""2022-09-10"",",365,"Berlin","DE",1260,0,1819.44,15162,"EUR","control","Not_instant","Verified",15162
"102","a94e75084c7e7cbee94614888115d25cc735ec8f",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","f7752bc4a2d0a25346c80e076bd1f6bbac17e003","desktop","{""event_content"":{""hotjar_id"":""81831893"",""request_id"":""0f98465fc626efa6aefe"",""request_status"":""booked""},""page"":{""request_id"":""0f98465fc626efa6aefe"",""apartment_id"":""6201d9150a8c14763b5e"",""start"":""2021-09-15"",""end"":""2021-10-23"",",38,"Madrid","ES",5010.27,291.27,722.1588,6017.99,"EUR","control","Instant","Verified",6017.99
"103","a991026f79c4f61296934b94d6c170b3488116c1",2,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","765896eeed908bc63dd2001ad9f41c329df2e52f","desktop","{""event_content"":{},""page"":{""request_id"":""aec6a901a24984f7cb07"",""apartment_id"":""001b404733dc9222a82f"",""start"":""2021-08-13"",""end"":""2021-09-18"",",36,"Amsterdam","NL",1700,0,247.4328,2061.94,"EUR","control","Not_instant","Verified",2061.94
